ds,y
11/29/16,1808
11/29/16,796
11/29/16,2107
11/29/16,1181
11/29/16,859
11/29/16,1164
11/29/16,1322
11/29/16,696
11/29/16,1436
11/29/16,991
11/29/16,1171
11/29/16,905
11/29/16,689
11/29/16,916
11/29/16,2012
11/29/16,577
11/29/16,454
11/29/16,1399
11/29/16,1230
11/29/16,1085
11/29/16,803
11/29/16,1283
11/29/16,570
11/29/16,839
11/29/16,1912
11/29/16,610
11/29/16,1093
11/29/16,1322
11/29/16,1165
11/29/16,1340
11/29/16,1398
11/29/16,933
11/29/16,884
11/29/16,1295
11/29/16,3733
11/29/16,2941
11/29/16,2597
11/29/16,3145
11/29/16,2048
11/29/16,2562
11/29/16,2010
11/29/16,1419
11/29/16,869
11/29/16,732
11/30/16,1903
11/30/16,1860
11/30/16,3174
11/30/16,1362
11/30/16,1242
11/30/16,1682
11/30/16,1895
11/30/16,2876
11/30/16,1975
11/30/16,829
11/30/16,2011
11/30/16,1121
11/30/16,743
11/30/16,1158
11/30/16,1242
11/30/16,624
11/30/16,1409
11/30/16,1047
11/30/16,1291
11/30/16,835
11/30/16,709
11/30/16,1039
11/30/16,2240
11/30/16,740
11/30/16,576
11/30/16,1517
11/30/16,1121
11/30/16,1013
11/30/16,696
11/30/16,1105
11/30/16,603
11/30/16,731
11/30/16,2037
11/30/16,643
11/30/16,1042
11/30/16,1537
11/30/16,1310
11/30/16,1174
11/30/16,1298
11/30/16,1037
11/30/16,1011
11/30/16,1238
11/30/16,4575
11/30/16,3434
11/30/16,2972
11/30/16,3732
11/30/16,2464
11/30/16,3117
11/30/16,2237
11/30/16,1659
11/30/16,1086
11/30/16,708
12/1/16,1868
12/1/16,1854
12/1/16,3079
12/1/16,1419
12/1/16,1243
12/1/16,1693
12/1/16,1926
12/1/16,2644
12/1/16,2111
12/1/16,858
12/1/16,2466
12/1/16,1183
12/1/16,845
12/1/16,1298
12/1/16,1419
12/1/16,656
12/1/16,1469
12/1/16,1050
12/1/16,1498
12/1/16,1036
12/1/16,819
12/1/16,921
12/1/16,2202
12/1/16,708
12/1/16,630
12/1/16,1574
12/1/16,1364
12/1/16,1179
12/1/16,740
12/1/16,1505
12/1/16,680
12/1/16,979
12/1/16,2241
12/1/16,757
12/1/16,1263
12/1/16,1526
12/1/16,1315
12/1/16,1380
12/1/16,1472
12/1/16,1003
12/1/16,1051
12/1/16,1563
12/1/16,4264
12/1/16,3458
12/1/16,3177
12/1/16,3691
12/1/16,2732
12/1/16,3188
12/1/16,2319
12/1/16,1505
12/1/16,1083
12/1/16,743
12/2/16,1909
12/2/16,1892
12/2/16,3307
12/2/16,1390
12/2/16,1409
12/2/16,1652
12/2/16,2009
12/2/16,2893
12/2/16,1880
12/2/16,744
12/2/16,2265
12/2/16,1144
12/2/16,825
12/2/16,1138
12/2/16,1177
12/2/16,669
12/2/16,1324
12/2/16,1097
12/2/16,1212
12/2/16,1057
12/2/16,712
12/2/16,1063
12/2/16,2448
12/2/16,917
12/2/16,687
12/2/16,1614
12/2/16,1174
12/2/16,1130
12/2/16,740
12/2/16,1483
12/2/16,625
12/2/16,878
12/2/16,2577
12/2/16,618
12/2/16,1087
12/2/16,1654
12/2/16,1518
12/2/16,1304
12/2/16,1504
12/2/16,1123
12/2/16,1186
12/2/16,1515
12/2/16,4469
12/2/16,3913
12/2/16,3232
12/2/16,3930
12/2/16,2779
12/2/16,3455
12/2/16,2611
12/2/16,1764
12/2/16,1231
12/2/16,841
12/3/16,1215
12/3/16,2072
12/3/16,3786
12/3/16,1654
12/3/16,1356
12/3/16,2111
12/3/16,1731
12/3/16,3029
12/3/16,2416
12/3/16,896
12/3/16,3063
12/3/16,1225
12/3/16,1168
12/3/16,1628
12/3/16,1341
12/3/16,848
12/3/16,1657
12/3/16,1580
12/3/16,1710
12/3/16,1607
12/3/16,1455
12/3/16,769
12/3/16,1076
12/3/16,2346
12/3/16,994
12/3/16,629
12/3/16,1795
12/3/16,1465
12/3/16,1446
12/3/16,739
12/3/16,1639
12/3/16,733
12/3/16,1135
12/3/16,2641
12/3/16,786
12/3/16,1274
12/3/16,1404
12/3/16,2138
12/3/16,1715
12/3/16,1437
12/3/16,1305
12/3/16,1436
12/3/16,1799
12/3/16,5020
12/3/16,4505
12/3/16,4361
12/3/16,4837
12/3/16,3862
12/3/16,3911
12/3/16,3484
12/3/16,1825
12/3/16,1436
12/3/16,939
12/4/16,568
12/4/16,2099
12/4/16,3914
12/4/16,1681
12/4/16,1187
12/4/16,2267
12/4/16,1724
12/4/16,2930
12/4/16,2421
12/4/16,1065
12/4/16,3083
12/4/16,1366
12/4/16,969
12/4/16,1174
12/4/16,1210
12/4/16,877
12/4/16,1920
12/4/16,1649
12/4/16,1280
12/4/16,2163
12/4/16,1716
12/4/16,917
12/4/16,996
12/4/16,1937
12/4/16,790
12/4/16,615
12/4/16,1986
12/4/16,1625
12/4/16,1546
12/4/16,711
12/4/16,1582
12/4/16,678
12/4/16,1012
12/4/16,2281
12/4/16,805
12/4/16,1245
12/4/16,1321
12/4/16,2086
12/4/16,1839
12/4/16,1271
12/4/16,1518
12/4/16,1457
12/4/16,1777
12/4/16,5697
12/4/16,4787
12/4/16,4848
12/4/16,5002
12/4/16,4427
12/4/16,4009
12/4/16,3487
12/4/16,1855
12/4/16,1391
12/4/16,1146
12/5/16,1887
12/5/16,2023
12/5/16,3317
12/5/16,1511
12/5/16,1309
12/5/16,1795
12/5/16,1887
12/5/16,2859
12/5/16,2069
12/5/16,887
12/5/16,2416
12/5/16,1273
12/5/16,1039
12/5/16,1554
12/5/16,1644
12/5/16,821
12/5/16,1518
12/5/16,1342
12/5/16,1305
12/5/16,1342
12/5/16,1079
12/5/16,898
12/5/16,935
12/5/16,2143
12/5/16,710
12/5/16,564
12/5/16,1523
12/5/16,1196
12/5/16,1123
12/5/16,691
12/5/16,1434
12/5/16,651
12/5/16,983
12/5/16,2241
12/5/16,623
12/5/16,1109
12/5/16,1436
12/5/16,1413
12/5/16,1322
12/5/16,1654
12/5/16,1110
12/5/16,1028
12/5/16,1566
12/5/16,4339
12/5/16,3787
12/5/16,3308
12/5/16,4035
12/5/16,2895
12/5/16,3317
12/5/16,2628
12/5/16,1488
12/5/16,985
12/5/16,935
12/6/16,523
12/6/16,1858
12/6/16,3462
12/6/16,1499
12/6/16,1228
12/6/16,1930
12/6/16,1630
12/6/16,2650
12/6/16,2447
12/6/16,935
12/6/16,2677
12/6/16,1262
12/6/16,959
12/6/16,1346
12/6/16,1773
12/6/16,766
12/6/16,1675
12/6/16,1375
12/6/16,1122
12/6/16,1974
12/6/16,1111
12/6/16,793
12/6/16,1069
12/6/16,2167
12/6/16,606
12/6/16,478
12/6/16,1461
12/6/16,1328
12/6/16,1182
12/6/16,841
12/6/16,1446
12/6/16,569
12/6/16,939
12/6/16,2196
12/6/16,671
12/6/16,1186
12/6/16,1435
12/6/16,1397
12/6/16,1388
12/6/16,1602
12/6/16,1069
12/6/16,1024
12/6/16,1442
12/6/16,5167
12/6/16,4516
12/6/16,4564
12/6/16,4584
12/6/16,3988
12/6/16,3533
12/6/16,2570
12/6/16,1489
12/6/16,962
12/6/16,836
12/7/16,2004
12/7/16,2016
12/7/16,3399
12/7/16,1519
12/7/16,1336
12/7/16,1754
12/7/16,2014
12/7/16,2979
12/7/16,2141
12/7/16,845
12/7/16,2385
12/7/16,1224
12/7/16,878
12/7/16,1317
12/7/16,1453
12/7/16,772
12/7/16,1396
12/7/16,1277
12/7/16,1198
12/7/16,1347
12/7/16,1065
12/7/16,807
12/7/16,1106
12/7/16,2267
12/7/16,745
12/7/16,580
12/7/16,1543
12/7/16,1139
12/7/16,1113
12/7/16,716
12/7/16,1269
12/7/16,553
12/7/16,757
12/7/16,2064
12/7/16,606
12/7/16,985
12/7/16,1714
12/7/16,1464
12/7/16,1396
12/7/16,1839
12/7/16,1195
12/7/16,1160
12/7/16,1356
12/7/16,4707
12/7/16,3752
12/7/16,3280
12/7/16,4162
12/7/16,2702
12/7/16,3415
12/7/16,2416
12/7/16,1783
12/7/16,1053
12/7/16,736
12/8/16,1828
12/8/16,1859
12/8/16,2986
12/8/16,1384
12/8/16,1216
12/8/16,1694
12/8/16,1860
12/8/16,2697
12/8/16,1942
12/8/16,833
12/8/16,2143
12/8/16,1132
12/8/16,776
12/8/16,1286
12/8/16,1319
12/8/16,642
12/8/16,1424
12/8/16,1190
12/8/16,1017
12/8/16,1451
12/8/16,956
12/8/16,777
12/8/16,1023
12/8/16,2186
12/8/16,629
12/8/16,454
12/8/16,1413
12/8/16,1102
12/8/16,1120
12/8/16,712
12/8/16,1437
12/8/16,597
12/8/16,855
12/8/16,2046
12/8/16,641
12/8/16,1023
12/8/16,1568
12/8/16,1394
12/8/16,1383
12/8/16,1298
12/8/16,980
12/8/16,1060
12/8/16,1277
12/8/16,4362
12/8/16,3396
12/8/16,3060
12/8/16,3753
12/8/16,2566
12/8/16,3237
12/8/16,2302
12/8/16,1550
12/8/16,988
12/8/16,726
12/9/16,1881
12/9/16,2037
12/9/16,3622
12/9/16,1635
12/9/16,1372
12/9/16,1785
12/9/16,2218
12/9/16,3239
12/9/16,2008
12/9/16,784
12/9/16,2199
12/9/16,1078
12/9/16,845
12/9/16,1146
12/9/16,1265
12/9/16,681
12/9/16,1314
12/9/16,1261
12/9/16,1042
12/9/16,1278
12/9/16,945
12/9/16,730
12/9/16,1056
12/9/16,2460
12/9/16,842
12/9/16,589
12/9/16,1579
12/9/16,1079
12/9/16,1127
12/9/16,728
12/9/16,1315
12/9/16,533
12/9/16,782
12/9/16,2288
12/9/16,650
12/9/16,1019
12/9/16,1771
12/9/16,1808
12/9/16,1553
12/9/16,1306
12/9/16,1110
12/9/16,1154
12/9/16,1436
12/9/16,5252
12/9/16,4157
12/9/16,3506
12/9/16,4358
12/9/16,2771
12/9/16,3754
12/9/16,2681
12/9/16,1821
12/9/16,1080
12/9/16,793
12/10/16,1376
12/10/16,2043
12/10/16,3894
12/10/16,1487
12/10/16,1277
12/10/16,2066
12/10/16,2022
12/10/16,3034
12/10/16,2383
12/10/16,1043
12/10/16,2515
12/10/16,1300
12/10/16,1107
12/10/16,1609
12/10/16,1320
12/10/16,788
12/10/16,1670
12/10/16,1374
12/10/16,1613
12/10/16,1742
12/10/16,1241
12/10/16,826
12/10/16,1068
12/10/16,2346
12/10/16,1005
12/10/16,581
12/10/16,1763
12/10/16,1337
12/10/16,1259
12/10/16,737
12/10/16,1461
12/10/16,687
12/10/16,957
12/10/16,2459
12/10/16,692
12/10/16,1124
12/10/16,1585
12/10/16,1941
12/10/16,1845
12/10/16,1322
12/10/16,1282
12/10/16,1452
12/10/16,1517
12/10/16,5389
12/10/16,4773
12/10/16,4411
12/10/16,4699
12/10/16,3802
12/10/16,4011
12/10/16,3308
12/10/16,1833
12/10/16,1351
12/10/16,891
12/11/16,572
12/11/16,1956
12/11/16,3984
12/11/16,1606
12/11/16,1235
12/11/16,2180
12/11/16,1734
12/11/16,2945
12/11/16,2372
12/11/16,923
12/11/16,2766
12/11/16,1280
12/11/16,923
12/11/16,1097
12/11/16,1121
12/11/16,902
12/11/16,1861
12/11/16,1478
12/11/16,1184
12/11/16,2144
12/11/16,1500
12/11/16,843
12/11/16,1025
12/11/16,2125
12/11/16,829
12/11/16,637
12/11/16,1971
12/11/16,1601
12/11/16,1486
12/11/16,649
12/11/16,1621
12/11/16,606
12/11/16,964
12/11/16,2361
12/11/16,729
12/11/16,1215
12/11/16,1287
12/11/16,2013
12/11/16,1733
12/11/16,1260
12/11/16,1431
12/11/16,1348
12/11/16,1793
12/11/16,5559
12/11/16,4686
12/11/16,4827
12/11/16,4905
12/11/16,4213
12/11/16,3997
12/11/16,3211
12/11/16,1927
12/11/16,1350
12/11/16,1112
12/12/16,1847
12/12/16,1842
12/12/16,3326
12/12/16,1342
12/12/16,1315
12/12/16,1808
12/12/16,1916
12/12/16,2821
12/12/16,2027
12/12/16,900
12/12/16,2223
12/12/16,1236
12/12/16,877
12/12/16,1369
12/12/16,1430
12/12/16,692
12/12/16,1493
12/12/16,1207
12/12/16,1178
12/12/16,1333
12/12/16,1007
12/12/16,753
12/12/16,1004
12/12/16,2314
12/12/16,737
12/12/16,547
12/12/16,1501
12/12/16,1183
12/12/16,1090
12/12/16,769
12/12/16,1379
12/12/16,583
12/12/16,942
12/12/16,2163
12/12/16,654
12/12/16,1076
12/12/16,1479
12/12/16,1351
12/12/16,1350
12/12/16,1506
12/12/16,1113
12/12/16,1037
12/12/16,1343
12/12/16,4509
12/12/16,3658
12/12/16,3127
12/12/16,3964
12/12/16,2546
12/12/16,3297
12/12/16,2452
12/12/16,1614
12/12/16,993
12/12/16,870
12/13/16,1836
12/13/16,1811
12/13/16,3278
12/13/16,1375
12/13/16,1249
12/13/16,1560
12/13/16,1837
12/13/16,2822
12/13/16,1997
12/13/16,911
12/13/16,2297
12/13/16,1228
12/13/16,837
12/13/16,1365
12/13/16,1449
12/13/16,739
12/13/16,1488
12/13/16,1367
12/13/16,1152
12/13/16,1371
12/13/16,979
12/13/16,768
12/13/16,1015
12/13/16,2324
12/13/16,682
12/13/16,553
12/13/16,1451
12/13/16,1208
12/13/16,1188
12/13/16,794
12/13/16,1457
12/13/16,589
12/13/16,913
12/13/16,2185
12/13/16,636
12/13/16,1201
12/13/16,1611
12/13/16,1372
12/13/16,1533
12/13/16,1463
12/13/16,1115
12/13/16,1107
12/13/16,1273
12/13/16,4604
12/13/16,3667
12/13/16,3126
12/13/16,3794
12/13/16,2441
12/13/16,3283
12/13/16,2407
12/13/16,1512
12/13/16,946
12/13/16,761
12/14/16,2076
12/14/16,2011
12/14/16,3590
12/14/16,1553
12/14/16,1315
12/14/16,1746
12/14/16,2133
12/14/16,3132
12/14/16,1977
12/14/16,843
12/14/16,2097
12/14/16,1171
12/14/16,798
12/14/16,1281
12/14/16,1386
12/14/16,672
12/14/16,1457
12/14/16,1393
12/14/16,1165
12/14/16,1396
12/14/16,1031
12/14/16,783
12/14/16,1082
12/14/16,2619
12/14/16,759
12/14/16,638
12/14/16,1601
12/14/16,1082
12/14/16,1060
12/14/16,720
12/14/16,1312
12/14/16,541
12/14/16,749
12/14/16,2123
12/14/16,585
12/14/16,1036
12/14/16,1670
12/14/16,1532
12/14/16,1353
12/14/16,1387
12/14/16,1178
12/14/16,1135
12/14/16,1275
12/14/16,5186
12/14/16,3801
12/14/16,3274
12/14/16,4078
12/14/16,2685
12/14/16,3671
12/14/16,2572
12/14/16,1843
12/14/16,1118
12/14/16,746
12/15/16,2039
12/15/16,2093
12/15/16,3504
12/15/16,1600
12/15/16,1380
12/15/16,1815
12/15/16,2020
12/15/16,3108
12/15/16,2174
12/15/16,836
12/15/16,2292
12/15/16,1203
12/15/16,853
12/15/16,1348
12/15/16,1320
12/15/16,691
12/15/16,1380
12/15/16,1444
12/15/16,1049
12/15/16,1361
12/15/16,1073
12/15/16,813
12/15/16,1081
12/15/16,2520
12/15/16,819
12/15/16,603
12/15/16,1479
12/15/16,1251
12/15/16,1196
12/15/16,729
12/15/16,1485
12/15/16,609
12/15/16,864
12/15/16,2106
12/15/16,705
12/15/16,1216
12/15/16,1750
12/15/16,1505
12/15/16,1495
12/15/16,1470
12/15/16,1233
12/15/16,1117
12/15/16,1436
12/15/16,5125
12/15/16,4127
12/15/16,3337
12/15/16,4254
12/15/16,2870
12/15/16,3517
12/15/16,2702
12/15/16,1668
12/15/16,1131
12/15/16,729
12/16/16,2103
12/16/16,2286
12/16/16,3930
12/16/16,1724
12/16/16,1497
12/16/16,1963
12/16/16,2291
12/16/16,3508
12/16/16,2144
12/16/16,850
12/16/16,2443
12/16/16,1095
12/16/16,759
12/16/16,1272
12/16/16,1320
12/16/16,788
12/16/16,1353
12/16/16,1368
12/16/16,1025
12/16/16,1452
12/16/16,1113
12/16/16,853
12/16/16,1166
12/16/16,2651
12/16/16,881
12/16/16,706
12/16/16,1617
12/16/16,1252
12/16/16,1201
12/16/16,838
12/16/16,1554
12/16/16,644
12/16/16,958
12/16/16,2505
12/16/16,664
12/16/16,1108
12/16/16,1894
12/16/16,1683
12/16/16,1519
12/16/16,1488
12/16/16,1265
12/16/16,1352
12/16/16,1475
12/16/16,5473
12/16/16,4895
12/16/16,4528
12/16/16,4714
12/16/16,3093
12/16/16,4314
12/16/16,3008
12/16/16,2028
12/16/16,1244
12/16/16,862
12/17/16,1453
12/17/16,2436
12/17/16,4383
12/17/16,1808
12/17/16,1491
12/17/16,2425
12/17/16,2141
12/17/16,3626
12/17/16,2695
12/17/16,1150
12/17/16,2777
12/17/16,1345
12/17/16,1123
12/17/16,1589
12/17/16,1357
12/17/16,855
12/17/16,1807
12/17/16,1570
12/17/16,1635
12/17/16,1867
12/17/16,1540
12/17/16,906
12/17/16,1132
12/17/16,2721
12/17/16,1101
12/17/16,751
12/17/16,1944
12/17/16,1623
12/17/16,1503
12/17/16,818
12/17/16,1735
12/17/16,767
12/17/16,1181
12/17/16,2824
12/17/16,850
12/17/16,1379
12/17/16,1773
12/17/16,2335
12/17/16,1946
12/17/16,1472
12/17/16,1552
12/17/16,1603
12/17/16,1623
12/17/16,6379
12/17/16,5360
12/17/16,5074
12/17/16,5597
12/17/16,4439
12/17/16,4645
12/17/16,3719
12/17/16,2172
12/17/16,1484
12/17/16,984
12/18/16,864
12/18/16,2361
12/18/16,4618
12/18/16,1834
12/18/16,1485
12/18/16,2456
12/18/16,1943
12/18/16,3523
12/18/16,2720
12/18/16,1116
12/18/16,3046
12/18/16,1399
12/18/16,859
12/18/16,1199
12/18/16,1268
12/18/16,848
12/18/16,1868
12/18/16,1778
12/18/16,1242
12/18/16,2224
12/18/16,1844
12/18/16,941
12/18/16,1112
12/18/16,2465
12/18/16,940
12/18/16,746
12/18/16,2140
12/18/16,1834
12/18/16,1555
12/18/16,762
12/18/16,1802
12/18/16,755
12/18/16,1155
12/18/16,2703
12/18/16,859
12/18/16,1310
12/18/16,1364
12/18/16,2496
12/18/16,1865
12/18/16,1397
12/18/16,1744
12/18/16,1579
12/18/16,1901
12/18/16,6558
12/18/16,5628
12/18/16,5613
12/18/16,5987
12/18/16,4838
12/18/16,4839
12/18/16,3845
12/18/16,2267
12/18/16,1629
12/18/16,1165
12/19/16,2144
12/19/16,2314
12/19/16,4237
12/19/16,1771
12/19/16,1586
12/19/16,2105
12/19/16,2225
12/19/16,3774
12/19/16,2464
12/19/16,1054
12/19/16,2578
12/19/16,1354
12/19/16,983
12/19/16,1611
12/19/16,1599
12/19/16,801
12/19/16,1720
12/19/16,1506
12/19/16,1383
12/19/16,1689
12/19/16,1308
12/19/16,843
12/19/16,1123
12/19/16,2949
12/19/16,860
12/19/16,725
12/19/16,1672
12/19/16,1468
12/19/16,1270
12/19/16,836
12/19/16,1755
12/19/16,672
12/19/16,1020
12/19/16,2728
12/19/16,737
12/19/16,1288
12/19/16,1751
12/19/16,1807
12/19/16,1637
12/19/16,1668
12/19/16,1444
12/19/16,1237
12/19/16,1411
12/19/16,5800
12/19/16,5069
12/19/16,4339
12/19/16,5175
12/19/16,3645
12/19/16,4375
12/19/16,3063
12/19/16,1960
12/19/16,1297
12/19/16,930
12/20/16,2221
12/20/16,2474
12/20/16,4693
12/20/16,1967
12/20/16,1684
12/20/16,2242
12/20/16,2395
12/20/16,4125
12/20/16,2732
12/20/16,1188
12/20/16,2958
12/20/16,1365
12/20/16,1009
12/20/16,1729
12/20/16,1603
12/20/16,771
12/20/16,1760
12/20/16,1677
12/20/16,1480
12/20/16,1865
12/20/16,1413
12/20/16,1051
12/20/16,1235
12/20/16,3053
12/20/16,951
12/20/16,893
12/20/16,1623
12/20/16,1659
12/20/16,1394
12/20/16,929
12/20/16,2042
12/20/16,725
12/20/16,1158
12/20/16,2735
12/20/16,762
12/20/16,1426
12/20/16,2015
12/20/16,1777
12/20/16,1907
12/20/16,1793
12/20/16,1610
12/20/16,1416
12/20/16,1633
12/20/16,6241
12/20/16,5471
12/20/16,4844
12/20/16,5680
12/20/16,3935
12/20/16,4875
12/20/16,3557
12/20/16,2223
12/20/16,1350
12/20/16,1078
12/21/16,2555
12/21/16,2923
12/21/16,5074
12/21/16,2323
12/21/16,1982
12/21/16,2679
12/21/16,2595
12/21/16,4694
12/21/16,3077
12/21/16,1214
12/21/16,3228
12/21/16,1517
12/21/16,1091
12/21/16,1759
12/21/16,1778
12/21/16,835
12/21/16,1997
12/21/16,1832
12/21/16,1606
12/21/16,2004
12/21/16,1650
12/21/16,1115
12/21/16,1525
12/21/16,3352
12/21/16,1007
12/21/16,978
12/21/16,1950
12/21/16,1768
12/21/16,1669
12/21/16,922
12/21/16,2178
12/21/16,872
12/21/16,1218
12/21/16,2890
12/21/16,774
12/21/16,1400
12/21/16,2404
12/21/16,2484
12/21/16,2092
12/21/16,1882
12/21/16,1890
12/21/16,1659
12/21/16,1703
12/21/16,7597
12/21/16,6367
12/21/16,5572
12/21/16,6586
12/21/16,4615
12/21/16,5643
12/21/16,4181
12/21/16,2607
12/21/16,1707
12/21/16,1040
12/22/16,2760
12/22/16,3021
12/22/16,5204
12/22/16,2385
12/22/16,2194
12/22/16,2808
12/22/16,2585
12/22/16,4728
12/22/16,3351
12/22/16,1301
12/22/16,3392
12/22/16,1675
12/22/16,1174
12/22/16,1843
12/22/16,1828
12/22/16,1042
12/22/16,2055
12/22/16,2039
12/22/16,1528
12/22/16,2406
12/22/16,1946
12/22/16,1276
12/22/16,1617
12/22/16,3505
12/22/16,956
12/22/16,1017
12/22/16,1993
12/22/16,1911
12/22/16,1714
12/22/16,986
12/22/16,2264
12/22/16,901
12/22/16,1455
12/22/16,3069
12/22/16,874
12/22/16,1611
12/22/16,2396
12/22/16,2477
12/22/16,2229
12/22/16,1980
12/22/16,1934
12/22/16,1820
12/22/16,1757
12/22/16,7275
12/22/16,6596
12/22/16,6348
12/22/16,6664
12/22/16,4941
12/22/16,5680
12/22/16,4467
12/22/16,2732
12/22/16,1839
12/22/16,1343
12/23/16,3023
12/23/16,3525
12/23/16,6038
12/23/16,2898
12/23/16,2520
12/23/16,3209
12/23/16,2930
12/23/16,5261
12/23/16,3605
12/23/16,1512
12/23/16,3623
12/23/16,1892
12/23/16,1322
12/23/16,2116
12/23/16,2032
12/23/16,1212
12/23/16,2382
12/23/16,2151
12/23/16,1805
12/23/16,2618
12/23/16,2190
12/23/16,1193
12/23/16,1920
12/23/16,3714
12/23/16,1296
12/23/16,1252
12/23/16,2060
12/23/16,1987
12/23/16,1768
12/23/16,1054
12/23/16,2623
12/23/16,921
12/23/16,1427
12/23/16,3541
12/23/16,829
12/23/16,1591
12/23/16,2707
12/23/16,3056
12/23/16,2424
12/23/16,2062
12/23/16,2373
12/23/16,2177
12/23/16,2161
12/23/16,8307
12/23/16,7293
12/23/16,7351
12/23/16,7286
12/23/16,6274
12/23/16,6600
12/23/16,5079
12/23/16,3235
12/23/16,2237
12/23/16,1270
12/24/16,1993
12/24/16,3711
12/24/16,6085
12/24/16,3221
12/24/16,2704
12/24/16,3762
12/24/16,2723
12/24/16,4429
12/24/16,4624
12/24/16,2160
12/24/16,4541
12/24/16,1932
12/24/16,1746
12/24/16,2367
12/24/16,2255
12/24/16,1549
12/24/16,3176
12/24/16,2268
12/24/16,2370
12/24/16,3560
12/24/16,2730
12/24/16,1524
12/24/16,1969
12/24/16,3365
12/24/16,1410
12/24/16,1715
12/24/16,2455
12/24/16,2498
12/24/16,2261
12/24/16,1231
12/24/16,3332
12/24/16,1418
12/24/16,2093
12/24/16,3257
12/24/16,1170
12/24/16,1915
12/24/16,2375
12/24/16,3385
12/24/16,2931
12/24/16,2177
12/24/16,2413
12/24/16,2368
12/24/16,2482
12/24/16,7430
12/24/16,6637
12/24/16,7528
12/24/16,6923
12/24/16,6965
12/24/16,6123
12/24/16,4767
12/24/16,2975
12/24/16,2737
12/24/16,1807
12/26/16,488
12/26/16,2044
12/26/16,3865
12/26/16,1595
12/26/16,1395
12/26/16,2117
12/26/16,1662
12/26/16,2868
12/26/16,2712
12/26/16,1226
12/26/16,2815
12/26/16,1205
12/26/16,946
12/26/16,1457
12/26/16,1278
12/26/16,804
12/26/16,1802
12/26/16,1223
12/26/16,1272
12/26/16,2170
12/26/16,1566
12/26/16,792
12/26/16,1081
12/26/16,1971
12/26/16,1558
12/26/16,780
12/26/16,1852
12/26/16,1500
12/26/16,1264
12/26/16,599
12/26/16,1650
12/26/16,596
12/26/16,1011
12/26/16,2390
12/26/16,793
12/26/16,1405
12/26/16,1332
12/26/16,2060
12/26/16,1643
12/26/16,1344
12/26/16,1451
12/26/16,1333
12/26/16,1637
12/26/16,5665
12/26/16,5262
12/26/16,5508
12/26/16,5536
12/26/16,4999
12/26/16,4140
12/26/16,3719
12/26/16,1868
12/26/16,1334
12/26/16,941
12/27/16,1845
12/27/16,2036
12/27/16,3463
12/27/16,1491
12/27/16,1426
12/27/16,1789
12/27/16,1746
12/27/16,3122
12/27/16,2432
12/27/16,1123
12/27/16,2663
12/27/16,1175
12/27/16,1026
12/27/16,1516
12/27/16,1553
12/27/16,710
12/27/16,1649
12/27/16,1273
12/27/16,1366
12/27/16,1477
12/27/16,1308
12/27/16,835
12/27/16,1123
12/27/16,2304
12/27/16,1346
12/27/16,614
12/27/16,1410
12/27/16,1231
12/27/16,1086
12/27/16,701
12/27/16,1639
12/27/16,630
12/27/16,1070
12/27/16,2436
12/27/16,750
12/27/16,1299
12/27/16,1547
12/27/16,1699
12/27/16,1601
12/27/16,1536
12/27/16,1190
12/27/16,1107
12/27/16,1563
12/27/16,4675
12/27/16,4244
12/27/16,4096
12/27/16,4323
12/27/16,3590
12/27/16,3250
12/27/16,2878
12/27/16,1639
12/27/16,1161
12/27/16,881
12/28/16,1834
12/28/16,2247
12/28/16,3705
12/28/16,1730
12/28/16,1573
12/28/16,2055
12/28/16,1828
12/28/16,3267
12/28/16,2447
12/28/16,997
12/28/16,2828
12/28/16,1207
12/28/16,1000
12/28/16,1478
12/28/16,1533
12/28/16,700
12/28/16,1438
12/28/16,1285
12/28/16,1382
12/28/16,1644
12/28/16,1255
12/28/16,781
12/28/16,1176
12/28/16,2702
12/28/16,1893
12/28/16,837
12/28/16,1744
12/28/16,1305
12/28/16,1214
12/28/16,708
12/28/16,1638
12/28/16,649
12/28/16,1041
12/28/16,2681
12/28/16,709
12/28/16,1415
